ID,lon,lat
846,17.2538740143,40.4595641818
847,17.2539834919,40.4591041728
848,17.2542049004,40.463008589
849,17.2546810318,40.4626847125
850,17.2546040611,40.4658858077
851,17.2547116189,40.4654632431
852,17.2546607099,40.4664604077
853,17.2548745193,40.4662391008
854,17.2540608176,40.4612947739
855,17.2543485557,40.4634796757
856,17.2545850709,40.4630698577
857,17.254990894,40.4666294866
858,17.2547906308,40.4668037547
859,17.2543511085,40.4600849023
860,17.2539764255,40.4597603809
861,17.2545622281,40.4642087353
862,17.2547878803,40.4637176437
863,17.2541580868,40.4612573716
864,17.2540228844,40.4586134973
865,17.2542866492,40.4578152861
866,17.2551544691,40.4686524878
867,17.2549640336,40.4671909478
868,17.2543601397,40.4610868405
869,17.2542560171,40.461030944
870,17.254807297,40.4650297276
871,17.2550399764,40.4645732641
872,17.2555349483,40.4673371189
873,17.254524127,40.4598842426
874,17.2556870033,40.4685967427
875,17.2550308129,40.4658089259
876,17.2544478378,40.46087521
877,17.254601344,40.4605774322
878,17.2538721245,40.4555921989
879,17.2538593781,40.4554656906
880,17.2552030781,40.4664063501
881,17.2554912536,40.4661301288
882,17.2548012472,40.4610525178
883,17.254812343,40.4605358827
884,17.2556312312,40.4666052723
885,17.2544725994,40.4588349694
886,17.2550261578,40.4633049333
887,17.255300621,40.4628136878
888,17.2542442841,40.4557157686
889,17.2540645224,40.4555067078
890,17.2544729917,40.4569860471
891,17.2540671625,40.455360607
892,17.2544623417,40.4548844436
893,17.2542992033,40.4561730678
894,17.2549096929,40.4618212905
895,17.2552245434,40.4623568219
896,17.2558218031,40.4635274068
897,17.2559016964,40.4680891123
898,17.2558789437,40.4676396141
899,17.2549206377,40.4557455129
900,17.2548995024,40.4602078166
901,17.2551262975,40.4591638772
902,17.2552125927,40.458269582
903,17.2554648876,40.4645441606
904,17.2554988822,40.4649188885
905,17.2557303973,40.4656889663
906,17.25568764,40.4652974616
907,17.2551712633,40.4612447348
908,17.2554018325,40.4608250358
909,17.2556418887,40.464897561
910,17.2561301485,40.4643800265
911,17.2547465,40.4562962243
912,17.2550503299,40.4601384691
913,17.2552888841,40.459751989
914,17.2564483622,40.4682724428
915,17.2547382935,40.4559332317
916,17.2559248475,40.4663281969
917,17.2559134828,40.4660560528
918,17.2560209506,40.4674509595
919,17.2560078234,40.4673357958
920,17.2562034135,40.4673399968
921,17.2560144913,40.4669314289
922,17.2561872072,40.4672558422
923,17.2558707741,40.4656644462
924,17.2559955428,40.4652427367
925,17.255452158,40.4613832038
926,17.2563402427,40.4678508835
927,17.2554138627,40.4603072718
928,17.2554203179,40.4598138151
929,17.2560650951,40.466587076
930,17.2552902029,40.4573761785
931,17.2550585772,40.4568533188
932,17.2555890728,40.46249078
933,17.255819837,40.4622431412
934,17.2560592749,40.4663140692
935,17.2562217742,40.4660008622
936,17.2563837326,40.4665751273
937,17.2559751365,40.462581244
938,17.256492305,40.4672476824
939,17.2561568647,40.4616269938
940,17.2559621559,40.4610958923
941,17.2552377165,40.4561787368
942,17.2563468365,40.4655788075
943,17.2567467054,40.4651017265
944,17.2549742064,40.4543793187
945,17.2549670992,40.454000863
946,17.2559916089,40.4605796416
947,17.256007366,40.460091984
948,17.2556587135,40.4594277361
949,17.2558507415,40.4590886297
950,17.2571206129,40.4672232942
951,17.2568655451,40.4675966335
952,17.2565512404,40.4662609021
953,17.2569097657,40.4658759072
954,17.2569352091,40.4680255914
955,17.2557923772,40.4567877749
956,17.2554072949,40.4564368502
957,17.2569652416,40.468830106
958,17.2569678419,40.4685412569
959,17.2570198642,40.4665506084
960,17.2560141992,40.4595984284
961,17.2559823162,40.459153578
962,17.2550631477,40.4540059547
963,17.2553566453,40.4544581423
964,17.2562054908,40.4623358356
965,17.2564633267,40.4621236413
966,17.26056344,40.47110306
966,17.26450029,40.47201101
966,17.26391285,40.47191302
966,17.26332541,40.47181503
966,17.26273277,40.47173791
966,17.26213929,40.47166413
966,17.26155261,40.47156695
966,17.26508519,40.472117
966,17.26099237,40.47140801
966,17.25933357,40.46920899
966,17.25993248,40.46924958
966,17.26050668,40.46930744
966,17.26057335,40.4697499
966,17.26047883,40.47020339
966,17.2604463,40.47066187
966,17.25873466,40.4691684
966,17.26566614,40.47223545
966,17.25753684,40.46908722
966,17.26682935,40.47246839
966,17.2633424517,40.4718178733
966,17.26624709,40.4723539
966,17.27064973,40.47373322
966,17.27005845,40.47366902
966,17.25813575,40.46912781
966,17.26901012,40.47322816
966,17.26846839,40.47302887
966,17.26792778,40.47282788
966,17.26739425,40.4726161
966,17.26952917,40.47345953
967,17.2552491647,40.4532782301
968,17.2563317079,40.4627820791
969,17.2565356358,40.4624352716
970,17.2548389449,40.4508352858
971,17.2572357755,40.4685724134
972,17.2555955356,40.4562043639
973,17.2564541993,40.4632349726
974,17.2566976995,40.4630200334
975,17.2566284979,40.4638355279
976,17.2568862958,40.4637039308
977,17.2562339005,40.4578357509
978,17.2560023036,40.4573247373
979,17.2574783952,40.4677970434
980,17.2550616423,40.4512834142
981,17.2549518425,40.4507786192
982,17.2565544022,40.4608744302
983,17.2565727012,40.4603600857
984,17.2566195319,40.456557725
985,17.2557287147,40.4560431827
986,17.2568921832,40.4642460807
987,17.2554987926,40.4517675403
988,17.2552603867,40.4520114159
989,17.2561739066,40.4588146032
990,17.2563995744,40.4584288429
991,17.2549624517,40.4526861382
992,17.2554018407,40.4527746596
993,17.256705813,40.4564455332
994,17.2558163967,40.455945093
995,17.2557540808,40.4546448843
996,17.2555581838,40.4551680122
997,17.2553606111,40.4523840653
998,17.2565888931,40.4598723295
999,17.2565597573,40.4594299921
1000,17.2567903936,40.4563578164
1001,17.2560427142,40.4556918101
1002,17.2555493413,40.4527298868
1003,17.2554802395,40.4525158883
1004,17.2565275266,40.458985512
1005,17.2565309515,40.458506898
1006,17.2567548281,40.4618465348
1007,17.256885775,40.4615806115
1008,17.2558877842,40.4536498739
1009,17.2557291509,40.4538151563
1010,17.2556766261,40.4534882012
1011,17.2571474987,40.4646125591
1012,17.2572044595,40.4641910691
1013,17.255576576,40.4522121017
1014,17.2569030759,40.4626748392
1015,17.2567720596,40.4622240711
1016,17.2571601087,40.4620078914
1017,17.2574740947,40.4668636589
1018,17.2574035546,40.4661696944
1019,17.2574997687,40.4665299771
1020,17.2562489407,40.4548796494
1021,17.2562353495,40.4543263243
1022,17.2555909016,40.4531037313
1023,17.2558121723,40.4530850269
1024,17.2573990999,40.4629054747
1025,17.2573119263,40.4653989946
1026,17.2579893033,40.4656825396
1027,17.2558212754,40.4525255292
1028,17.2574364877,40.4649733133
1029,17.2566868268,40.4572976058
1030,17.2558065006,40.4527782497
1031,17.2558126464,40.4515114884
1032,17.2569438791,40.461303105
1033,17.2572695084,40.4608244053
1034,17.2577261173,40.4674253209
1035,17.2577235569,40.4671877906
1036,17.2579357938,40.4665114582
1037,17.2577083982,40.4668486264
1038,17.2568161371,40.4557611934
1039,17.2564212563,40.4552681223
1040,17.2561109834,40.4538966498
1041,17.2560548901,40.4538244512
1042,17.2561602154,40.452844589
1043,17.2574946603,40.4645517751
1044,17.2577707737,40.4640904074
1045,17.2580781546,40.4675824566
1046,17.2572049958,40.4601415934
1047,17.2571253745,40.4597003742
1048,17.256189454,40.4537950205
1049,17.2560906168,40.4537364561
1050,17.2577241599,40.4614349556
1051,17.2580650386,40.4671606625
1052,17.2564454731,40.4533860563
1053,17.2570964536,40.4592577726
1054,17.2571012708,40.4587814178
1055,17.2567445636,40.4581286452
1056,17.256923486,40.4577996369
1057,17.2561315008,40.4524282864
1058,17.2560444182,40.4522533585
1059,17.2562831861,40.4539333671
1060,17.2580068686,40.464869355
1061,17.2571045856,40.4583029458
1062,17.2570623788,40.4578793368
1063,17.2560697939,40.4510219495
1064,17.2559508723,40.450876893
1065,17.2564352082,40.4521423091
1066,17.2565586423,40.4514720126
1067,17.2567781837,40.4540389486
1068,17.2561314839,40.4508256762
1069,17.2559766774,40.4506867553
1070,17.256098895,40.4507249622
1071,17.257057628,40.4552743423
1072,17.256931757,40.4546401386
1073,17.2560871056,40.4506019885
1074,17.2560711119,40.4505323144
1075,17.257675561,40.4623913833
1076,17.2580083267,40.4618576718
1077,17.2562364991,40.4506298665
1078,17.2562054482,40.450512311
1079,17.2562809587,40.4504010018
1080,17.2565747383,40.4528815691
1081,17.2565879527,40.4523735823
1082,17.2563124332,40.4509865409
1083,17.2561800648,40.4509392328
1084,17.258629686,40.4675593234
1085,17.25832316,40.4673536355
1086,17.2585991173,40.4671450212
1087,17.2582913573,40.4668252033
1088,17.2562764673,40.450865258
1089,17.2585619413,40.4664863858
1090,17.2578691589,40.4630476923
1091,17.2582348195,40.4627606727
1092,17.2576139295,40.4604585317
1093,17.2575664207,40.460273135
1094,17.2578548416,40.4596733013
1095,17.2576606217,40.4590562156
1096,17.2572293851,40.4575575686
1097,17.2573626369,40.4572722165
1098,17.2564059752,40.4508965151
1099,17.2564023188,40.4507761249
1100,17.2580455921,40.4636384547
1101,17.2583359611,40.463183943
1102,17.2563932187,40.4506054713
1103,17.2576656909,40.4585797957
1104,17.2580010603,40.4577030499
1105,17.256552733,40.4509515407
1106,17.2575566244,40.4572882127
1107,17.2582788801,40.4644075533
1108,17.258263465,40.4639972507
1109,17.2577587978,40.4528887082
1110,17.2581354302,40.4603690388
1111,17.2565931028,40.4507628136
1112,17.2570039255,40.4516786898
1113,17.2585101401,40.4651820216
1114,17.2587731268,40.4647231936
1115,17.2567974372,40.4509970252
1116,17.2568232417,40.4508548661
1117,17.2586343279,40.4639776081
1118,17.258617418,40.4638866434
1119,17.2587203993,40.4658938338
1120,17.2590061549,40.4654998544
1121,17.2577228467,40.4562429752
1122,17.2573974328,40.455786487
1123,17.2572169027,40.454173637
1124,17.257312742,40.4539089096
1125,17.2575898475,40.4569575547
1126,17.2593678487,40.4675934077
1127,17.2589072037,40.4673520035
1128,17.2592950532,40.4671325365
1129,17.258869885,40.4668065559
1130,17.2572006159,40.4537339845
1131,17.2575425526,40.4542866578
1132,17.2596482753,40.4664420788
1133,17.2588367933,40.4663456888
1134,17.2591957447,40.4661180715
1135,17.2577222759,40.4569421028
1136,17.2576741976,40.4568530534
1137,17.2573088975,40.4536628617
1138,17.2572680569,40.4535385067
1139,17.2575485408,40.4555193969
1140,17.2576122174,40.4553595463
1141,17.2582767063,40.4588518843
1142,17.2581996435,40.458409877
1143,17.2570969163,40.4510287952
1144,17.2570518818,40.4506493434
1145,17.2579150365,40.4566133174
1146,17.2575253509,40.4535262216
1147,17.258032201,40.4557602215
1148,17.2584261838,40.4615298242
1149,17.2589427825,40.4612186711
1150,17.258018456,40.456730385
1151,17.2585063735,40.4618059106
1152,17.2584969043,40.4617539781
1153,17.2585254757,40.4619269945
1154,17.2585978274,40.461821155
1155,17.2585738492,40.4621873666
1156,17.2586285324,40.4620085799
1157,17.2585792679,40.4617041061
1158,17.2586336472,40.4625196416
1159,17.25872428,40.4623687539
1160,17.2584224488,40.4600633666
1161,17.2583441965,40.459919256
1162,17.258695755,40.4628636124
1163,17.2587344607,40.4630774151
1164,17.2587746396,40.46301147
1165,17.2582124381,40.4554532854
1166,17.2578308778,40.4550682758
1167,17.2587699118,40.4632735075
1168,17.2586790439,40.4599026981
1169,17.2585052963,40.4593918424
1170,17.2589168689,40.4638721606
1171,17.2589086797,40.4638307708
1172,17.2588900662,40.4637755442
1173,17.2588229155,40.4635666016
1174,17.258942024,40.4637259644
1175,17.2589391154,40.4639244491
1176,17.2575329872,40.4511544899
1177,17.2574002031,40.4509555215
1178,17.2589629638,40.4635529581
1179,17.2588986984,40.4632222477
1180,17.2586910621,40.4618757236
1181,17.2590799424,40.4615585007
1182,17.2589830323,40.463815096
1183,17.2588515491,40.4629718114
1184,17.2587473775,40.4622196427
1185,17.2589690141,40.4619480593
1186,17.2587927929,40.4625240134
1187,17.2590437901,40.4642953893
1188,17.2592236298,40.4638756924
1189,17.2591028521,40.4625673758
1190,17.2588295612,40.4627694522
1191,17.2572764774,40.4506594285
1192,17.2574843632,40.4505117921
1193,17.259172908,40.4628983265
1194,17.2587703497,40.4600565568
1195,17.2576797994,40.4518463838
1196,17.2575938666,40.4515057065
1197,17.2590194825,40.4637583188
1198,17.2593181994,40.4637243007
1199,17.2592691821,40.465041262
1200,17.2581557687,40.4564433153
1201,17.2582688078,40.4561980201
1202,17.2580716204,40.4544015966
1203,17.2580995616,40.4536979093
1204,17.2584520371,40.4551490799
1205,17.2581303665,40.4546860537
1206,17.2578119895,40.450699545
1207,17.2583897167,40.4562819619
1208,17.2594802055,40.4657226171
1209,17.2590065123,40.4584631514
1210,17.2586816601,40.457829303
1211,17.2596153957,40.4668933261
1212,17.2600917914,40.4671251499
1213,17.2597610355,40.4673744892
1214,17.2589326796,40.4589497446
1215,17.2597355738,40.46597819
1216,17.2601651544,40.4676445821
1217,17.2582573677,40.4514074059
1218,17.2579587222,40.4511826419
1219,17.2584885804,40.4560378064
1220,17.2584895294,40.4559394316
1221,17.2592567846,40.4620165699
1222,17.2594798424,40.4618588616
1223,17.2594871545,40.464356905
1224,17.259768449,40.4637118911
1225,17.2590920244,40.4599387858
1226,17.2597658723,40.4654441004
1227,17.2601217427,40.4648601327
1228,17.2593489516,40.462325574
1229,17.259540435,40.4620891298
1230,17.2585713244,40.4560517593
1231,17.2587596985,40.4545756748
1232,17.259576463,40.4630609148
1233,17.2586040184,40.4559191467
1234,17.2586158572,40.4557901907
1235,17.2596637693,40.462500431
1236,17.2601477831,40.4658821294
1237,17.2590260395,40.4562466238
1238,17.2586232949,40.456005516
1239,17.2587638816,40.4558375647
1240,17.259362188,40.4605111947
1241,17.2592951854,40.4598896182
1242,17.2591669018,40.4577205051
1243,17.2593143745,40.4570648847
1244,17.2588288135,40.4555396746
1245,17.2584695988,40.4513220072
1246,17.2582731618,40.4509110205
1247,17.2586179869,40.4536516206
1248,17.2598268382,40.4633737518
1249,17.2599101059,40.4630026536
1250,17.2593096788,40.4593962835
1251,17.2593475068,40.4589122506
1252,17.2595737639,40.4612743273
1253,17.2602246088,40.46084262
1254,17.2598232251,40.4597063219
1255,17.2593391305,40.4557239587
1256,17.2592020885,40.455333829
1257,17.2596816639,40.461629893
1258,17.2601654492,40.4613797774
1259,17.2597635705,40.4619320366
1260,17.261163915,40.4677078444
1261,17.2605016349,40.4673949309
1262,17.2598592256,40.4622487265
1263,17.2591671937,40.4551416256
1264,17.2611650224,40.4671182647
1265,17.2604657736,40.4667731215
1266,17.259097917,40.4535047988
1267,17.2587638666,40.4532712551
1268,17.2601763211,40.4636351779
1269,17.2600058878,40.4627103285
1270,17.2604388427,40.4623550191
1271,17.259692837,40.458828827
1272,17.2611943156,40.4663869819
1273,17.260424987,40.4661219182
1274,17.260638653,40.4657758509
1275,17.2596821406,40.4580781961
1276,17.2599397485,40.4574289936
1277,17.2591863568,40.453231187
1278,17.2601533717,40.4631913175
1279,17.2587823747,40.4510867
1280,17.2604046292,40.4640569469
1281,17.2602717176,40.4636064014
1282,17.2588716684,40.4515868983
1283,17.2587663713,40.4514246703
1284,17.2602409886,40.4634196395
1285,17.2607610184,40.4630999395
1286,17.2603401995,40.4633971166
1287,17.2592751388,40.4548249583
1288,17.2593244689,40.45443095
1289,17.2603048046,40.463502134
1290,17.26123754,40.4634299082
1291,17.2595873758,40.4565036852
1292,17.2597162942,40.4561289755
1293,17.2605525834,40.4646117312
1294,17.2610943382,40.4643462866
1295,17.2590116624,40.4514731862
1296,17.2589191626,40.4512869745
1297,17.2607389436,40.465253315
1298,17.2594319604,40.4549484815
1299,17.2595563927,40.4546543074
1300,17.2600768634,40.459162331
1301,17.2601220593,40.4586840271
1302,17.2590852567,40.4509450534
1303,17.2614752176,40.4656277065
1304,17.260091712,40.4567659186
1305,17.2600068008,40.4562307535
1306,17.2601385246,40.4584323616
1307,17.2601654549,40.458118671
1308,17.2598023019,40.4550812199
1309,17.2598913571,40.4545312232
1310,17.2594729113,40.4517597918
1311,17.2596284234,40.4516513073
1312,17.2603963545,40.4601096333
1313,17.2603988785,40.4598012447
1314,17.2607588976,40.4593526611
1315,17.2595398235,40.4536105142
1316,17.2595046151,40.4535466268
1317,17.2600545991,40.4558236306
1318,17.2598599631,40.4554876398
1319,17.2595929435,40.4535372184
1320,17.2595395455,40.4534325659
1321,17.2596333565,40.4533617229
1322,17.259731314,40.4529251775
1323,17.259917121,40.4537250355
1324,17.2596141213,40.4535946691
1325,17.2596685414,40.4534745846
1326,17.2599136284,40.4542101202
1327,17.2615762893,40.4653339505
1328,17.2605599174,40.4585008624
1329,17.2608423195,40.4617966625
1330,17.2611868915,40.4612706721
1331,17.260737446,40.460301148
1332,17.2610815019,40.4598365913
1333,17.2598813662,40.453003778
1334,17.260609872,40.4581787309
1335,17.2607498563,40.457720517
1336,17.2610671247,40.4623733691
1337,17.2597730658,40.451107969
1338,17.2603575499,40.4553539056
1339,17.2618601939,40.4677668437
1340,17.2618357232,40.467431587
1341,17.2603409996,40.4559278073
1342,17.260368661,40.4557942511
1343,17.2611201831,40.4604731919
1344,17.2607930428,40.4572216402
1345,17.2608955762,40.4565775146
1346,17.2601725602,40.4540506057
1347,17.2601530761,40.4539257449
1348,17.2620994278,40.4680670383
1349,17.2626476703,40.4678055685
1350,17.2613025523,40.4626655414
1351,17.261588087,40.4622871024
1352,17.2624090541,40.4671016484
1353,17.2618528473,40.466977724
1354,17.2607148595,40.4559821357
1355,17.260473313,40.4558436293
1356,17.262439505,40.4669370644
1357,17.2619027098,40.4665980779
1358,17.260168444,40.4519582412
1359,17.2600488949,40.4518078063
1360,17.2610302771,40.4587789066
1361,17.2612209121,40.4582170564
1362,17.2604985437,40.4557286886
1363,17.2605419148,40.4555963995
1364,17.2617261773,40.4630648518
1365,17.2601882879,40.4523047302
1366,17.2602774439,40.4537750995
1367,17.2604024779,40.4539246943
1368,17.260786244,40.4558813884
1369,17.2621244297,40.4663446705
1370,17.2617479761,40.4644634564
1371,17.2619529212,40.4641956046
1372,17.2604367424,40.4537312459
1373,17.2606374493,40.4533418977
1374,17.2619039452,40.4649712792
1375,17.2622507099,40.4646102198
1376,17.2608492641,40.4552381418
1377,17.2601818939,40.4515222726
1378,17.2603255094,40.451852375
1379,17.2615684891,40.4607070201
1380,17.2615664002,40.4602892893
1381,17.2620266783,40.4653903311
1382,17.2603973389,40.451573209
1383,17.2602916841,40.451382728
1384,17.2608345312,40.4534117053
1385,17.2621890982,40.465928258
1386,17.2624814558,40.4653937943
1387,17.2614383529,40.4593882854
1388,17.2617565277,40.4589460079
1389,17.2604692788,40.4520454318
1390,17.2605076606,40.4510485666
1391,17.2613888415,40.457747256
1392,17.2616268063,40.4571566498
1393,17.263292788,40.4662899627
1394,17.2605349702,40.4519134832
1395,17.2605087368,40.4517548005
1396,17.2618172906,40.4617239705
1397,17.2620278619,40.461194961
1398,17.2611812031,40.4560937466
1399,17.2607952012,40.4521368602
1400,17.2608534029,40.4520080358
1401,17.2606470551,40.4513676903
1402,17.2617719193,40.4598816878
1403,17.2621036341,40.4632065786
1404,17.2620907701,40.4630273188
1405,17.2620724801,40.4625685768
1406,17.2623160202,40.4621712585
1407,17.2612786256,40.4550918907
1408,17.2614517912,40.4545200054
1409,17.2622198688,40.4632464375
1410,17.2622178114,40.4630495803
1411,17.2618875925,40.4604340764
1412,17.2618745413,40.4601619653
1413,17.2622752216,40.4632494033
1414,17.2617357215,40.4565056946
1415,17.2616181188,40.455930648
1416,17.2610362188,40.4530231094
1417,17.2610970333,40.4527963657
1418,17.2623891995,40.4635967942
1419,17.2627765589,40.4631716475
1420,17.2613972266,40.4513948174
1421,17.2619436989,40.4583819284
1422,17.2621694099,40.4577696009
1423,17.2624511875,40.4599256736
1424,17.2625465579,40.4641064792
1425,17.2631045403,40.4638034048
1426,17.2612735304,40.452883204
1427,17.2626440219,40.4644331458
1428,17.2629475794,40.4642474545
1429,17.2636256302,40.4670931692
1430,17.2630408438,40.4645175697
1431,17.2627857814,40.4649121216
1432,17.261225919,40.4523274062
1433,17.2611580429,40.4521775784
1434,17.2615918233,40.4554632702
1435,17.2618854505,40.4549479904
1436,17.2613488431,40.4526465696
1437,17.2612952246,40.4524997949
1438,17.2613628454,40.4521199039
1439,17.2629989961,40.4652285382
1440,17.2625233377,40.4616429168
1441,17.2629979134,40.4611216976
1442,17.2632273194,40.465736259
1443,17.2614993371,40.4524629555
1444,17.2614364335,40.4522688237
1445,17.2615292114,40.4526310662
1446,17.2632564733,40.4620131595
1447,17.2626022424,40.4592312579
1448,17.262801543,40.4585129923
1449,17.2645675347,40.4679326034
1450,17.2634490616,40.4679828612
1451,17.2631569289,40.4653157953
1452,17.2632000196,40.465165539
1453,17.2622579419,40.4553845784
1454,17.2635880409,40.4682613487
1455,17.2640392345,40.4688658586
1456,17.264365301,40.4680324464
1457,17.2624140017,40.4571747797
1458,17.2627773615,40.456442188
1459,17.2616872867,40.4522002245
1460,17.2616507151,40.4520447379
1461,17.2616756288,40.4525262887
1462,17.2622284573,40.4542313956
1463,17.2622627739,40.4536350104
1464,17.263371537,40.4652828234
1465,17.2640029218,40.464930306
1466,17.2618679727,40.4525929747
1467,17.2617835711,40.452406148
1468,17.2639033052,40.4652934437
1469,17.2633267931,40.4643036838
1470,17.2635605348,40.4641400683
1471,17.2639589792,40.4643013893
1472,17.2618842833,40.4520100854
1473,17.2619180919,40.4518107536
1474,17.2618047511,40.4523141307
1475,17.2618568057,40.4522169756
1476,17.2633719305,40.4631198867
1477,17.2636388488,40.4629757506
1478,17.2620563111,40.4524171442
1479,17.2619543901,40.4522817985
1480,17.2619877655,40.4521329389
1481,17.2624839694,40.4549118292
1482,17.2624328564,40.4545870913
1483,17.2631803227,40.4601179553
1484,17.2636067971,40.4595347286
1485,17.2622709594,40.452754717
1486,17.2621240556,40.4525870931
1487,17.2629562091,40.4578165787
1488,17.2633857906,40.4571904602
1489,17.2621791626,40.4518202207
1490,17.2621082788,40.4515837385
1491,17.2636306763,40.4634014494
1492,17.2638025717,40.4630567562
1493,17.2623905294,40.452661572
1494,17.2637745188,40.4638942721
1495,17.2629484205,40.4542036943
1496,17.2622769403,40.4515469459
1497,17.262250381,40.4514148215
1498,17.2630780281,40.455628434
1499,17.263270072,40.4548777163
1500,17.2641555843,40.464033493
1501,17.2635036509,40.4607963061
1502,17.2641073589,40.4603815723
1503,17.2644102105,40.4670968976
1504,17.2642791671,40.4666704927
1505,17.2626879369,40.4529544254
1506,17.2625989745,40.4530969988
1507,17.2624112215,40.4515522401
1508,17.2632919256,40.4581961244
1509,17.263393522,40.4580317239
1510,17.2643255332,40.4610243272
1511,17.2637306462,40.4614918921
1512,17.2646178575,40.4662366731
1513,17.262769116,40.4516658236
1514,17.2625064997,40.4514422258
1515,17.2634121887,40.4583377962
1516,17.2638693303,40.4619760932
1517,17.2651013795,40.466800218
1518,17.2646658437,40.4671165415
1519,17.2647906813,40.4673703318
1520,17.2639489394,40.4622213661
1521,17.2645972369,40.4619215791
1522,17.2640550863,40.462957582
1523,17.2640901364,40.4628611567
1524,17.2635402109,40.4584921543
1525,17.2636212935,40.4583267691
1526,17.2641404514,40.4630392786
1527,17.2629427116,40.4534747704
1528,17.2640774012,40.4626103268
1529,17.2643473529,40.462338596
1530,17.2638299069,40.4592005608
1531,17.2636544143,40.4526938564
1532,17.2630465826,40.4533537372
1533,17.2642263884,40.462827096
1534,17.2638446177,40.4588549859
1535,17.2637667001,40.4585259126
1536,17.264304249,40.4633645937
1537,17.264307181,40.463010254
1538,17.2636813016,40.4581176442
1539,17.2640675613,40.4577240939
1540,17.2652628644,40.4671042298
1541,17.2644354968,40.4638243746
1542,17.2647453192,40.4636045937
1543,17.2632433075,40.4537432955
1544,17.2645644786,40.4627999553
1545,17.2643339839,40.4628931361
1546,17.2645146486,40.4640860495
1547,17.2637805602,40.4564872196
1548,17.2640545587,40.4558500233
1549,17.26496977,40.4628545722
1550,17.2646280903,40.4644602246
1551,17.2640324543,40.4582180579
1552,17.2638529535,40.4583744597
1553,17.263576698,40.4542640904
1554,17.2637889228,40.4536401263
1555,17.2654488795,40.4675210558
1556,17.2647738145,40.4649234156
1557,17.2650600438,40.4646138556
1558,17.2644271545,40.4582511918
1559,17.2653463294,40.4662063378
1560,17.2649410764,40.4658617059
1561,17.2648812974,40.4653083757
1562,17.2654978747,40.4650922572
1563,17.264164096,40.4592357865
1564,17.2655547559,40.4654561723
1565,17.2654812605,40.468103896
1566,17.2653646026,40.468256195
1567,17.264392303,40.4593149651
1568,17.2656382664,40.4684033279
1569,17.2654547045,40.4687304337
1570,17.2647570234,40.4625196663
1571,17.265055305,40.4622138805
1572,17.2651889816,40.4626999821
1573,17.2643234439,40.4571790728
1574,17.2645425744,40.4566417478
1575,17.26400923,40.4518367256
1576,17.2641727267,40.4549802592
1577,17.2640988643,40.4545057319
1578,17.2650259988,40.4633025393
1579,17.2647771703,40.4597369921
1580,17.2650217273,40.4591319421
1581,17.2652536784,40.4640198376
1582,17.2654622025,40.4634711782
1583,17.266161682,40.4679972046
1584,17.2657525672,40.468203059
1585,17.265715598,40.4676749776
1586,17.2658288225,40.4685107707
1587,17.2658765107,40.4687031928
1588,17.2657309836,40.467225596
1589,17.264932109,40.4606095637
1590,17.26492153,40.4602224169
1591,17.266466602,40.4671143004
1592,17.2657351012,40.4669748607
1593,17.2657474279,40.4643965693
1594,17.2657355021,40.4665131516
1595,17.2647541968,40.4577676249
1596,17.2651358635,40.461283726
1597,17.2654065485,40.460942875
1598,17.2659760664,40.4661775507
1599,17.2655421324,40.4600848212
1600,17.2652685217,40.4616968217
1601,17.2655092587,40.4615446217
1602,17.2645222027,40.4546720661
1603,17.264864265,40.4541586802
1604,17.265364875,40.4619751011
1605,17.2642890432,40.4519071052
1606,17.2645450409,40.4554872585
1607,17.264507147,40.4550612189
1608,17.2649879655,40.4553252415
1609,17.2655418745,40.4627017642
1610,17.2655054152,40.4624067942
1611,17.2652874386,40.4584933064
1612,17.2644509214,40.4535461118
1613,17.264767167,40.4533512421
1614,17.2647286882,40.4557381313
1615,17.2655969393,40.4626970435
1616,17.2657158697,40.4630682866
1617,17.2656527347,40.4626912182
1618,17.2663508614,40.4626307331
1619,17.2660037481,40.4625568159
1620,17.2663137733,40.4663827141
1621,17.266165074,40.4665784596
1622,17.2662049334,40.4662787516
1623,17.2650118008,40.4559489888
1624,17.264841428,40.4559858973
1625,17.2650327383,40.4557818358
1626,17.2650512982,40.4537391967
1627,17.2649234036,40.4534920787
1628,17.264888539,40.454864538
1629,17.2658353768,40.4634447642
1630,17.2659685304,40.4638882207
1631,17.2665819721,40.4633408468
1632,17.2663173509,40.4661662435
1633,17.2662123216,40.465794736
1634,17.2644905716,40.4521890555
1635,17.2650696906,40.4564257487
1636,17.2649748814,40.4563096406
1637,17.2661728759,40.4652399242
1638,17.266123501,40.4646770901
1639,17.2664148043,40.4650153799
1640,17.2650702764,40.4561233624
1641,17.264990123,40.4561863839
1642,17.2651175571,40.4562211883
1643,17.2664951732,40.4641664381
1644,17.2647305598,40.4523232661
1645,17.264812397,40.4519960132
1646,17.2651702598,40.4565301982
1647,17.2652253324,40.4564233408
1648,17.2669361105,40.4679559847
1649,17.2667579838,40.4684282528
1650,17.2664485994,40.4667202288
1651,17.2659031912,40.4618732789
1652,17.2658611335,40.4614809526
1653,17.2664191941,40.4662719086
1654,17.2665772829,40.4663718681
1655,17.2665561311,40.4661548395
1656,17.2651679665,40.4561593674
1657,17.2657888041,40.4594791466
1658,17.2655720252,40.4589679335
1659,17.2658523661,40.4611901226
1660,17.2661452819,40.4608794754
1661,17.2655289726,40.4569907862
1662,17.2653900756,40.4565986674
1663,17.2652754622,40.4562776426
1664,17.2652663963,40.454516393
